City,Longitude,latitude,Population,median_age,median_income,median_house_value,total_rooms,Bedrooms,Households,ocean_proximity,max_temp,Humidity,Cloudiness,wind_speed,Description
Avenal,-119.99,36.09,198,23,0.4999,100000,333,92,55,INLAND,98.55,10,0,3.74,clear sky
Avenal,-119.96,35.99,1505,25,2.0976,47700,1047,270,286,INLAND,98.55,10,0,3.74,clear sky
Corcoran,-119.8,36.02,171,20,3.05,225000,156,39,37,INLAND,97.61,9,0,5.68,clear sky
Avenal,-120.14,36.04,1371,27,2.9708,60900,2533,518,461,INLAND,98.55,10,0,3.74,clear sky
Avenal,-120.12,36.01,1119,18,2.2167,48500,1165,334,308,INLAND,98.55,10,0,3.74,clear sky
Avenal,-120.14,36,1371,33,2.0335,43900,1726,420,388,INLAND,98.55,10,0,3.74,clear sky
Avenal,-120.12,35.99,1387,7,2.25,56200,2049,482,422,INLAND,98.55,10,0,3.74,clear sky
Avenal,-120.13,35.87,13,26,2.375,71300,48,8,8,INLAND,98.55,10,0,3.74,clear sky
Avenal,-120,35.91,131,16,3.125,62500,259,53,38,INLAND,98.55,10,0,3.74,clear sky
Ukiah,-122.89,39.42,26,16,0.4999,73500,411,114,19,INLAND,104.43,25,0,6.91,clear sky
Ukiah,-122.9,39.23,534,39,3.9519,98900,1295,240,179,INLAND,104.43,25,0,6.91,clear sky
Ukiah,-122.91,39.18,86,43,2.0208,72500,89,18,27,INLAND,104.43,25,0,6.91,clear sky
Ukiah,-122.91,39.17,142,44,4.35,68300,202,42,39,INLAND,104.43,25,0,6.91,clear sky
Ukiah,-122.9,39.17,649,45,2.575,73600,1314,277,232,INLAND,104.43,25,0,6.91,clear sky
Clearlake,-122.88,39.14,521,20,2.2188,106300,1125,231,196,INLAND,98.35,13,0,4.56,clear sky
Ukiah,-123.07,39.12,353,24,3.8333,92600,1098,193,145,<1H OCEAN,104.43,25,0,6.91,clear sky
Ukiah,-122.95,39.13,225,17,3.25,137500,380,69,72,INLAND,104.43,25,0,6.91,clear sky
Clearlake,-122.89,39.11,585,10,2.2551,71100,1588,333,254,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.9,39.09,835,15,1.9141,143200,2483,544,380,INLAND,98.35,13,0,4.56,clear sky
Ukiah,-122.92,39.08,146,24,4,166300,341,64,57,INLAND,104.43,25,0,6.91,clear sky
Ukiah,-122.94,39.1,272,18,2.8906,140600,681,120,105,INLAND,104.43,25,0,6.91,clear sky
Ukiah,-122.99,39.02,851,14,3.45,164100,1582,301,273,<1H OCEAN,104.43,25,0,6.91,clear sky
Clearlake,-122.91,39.07,1000,21,2.4423,102300,2202,484,381,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.91,39.06,601,21,1.939,100300,1236,238,261,INLAND,98.35,13,0,4.56,clear sky
Ukiah,-122.92,39.05,605,16,3.5652,119000,1548,295,250,INLAND,104.43,25,0,6.91,clear sky
Clearlake,-122.91,39.05,621,20,3.2216,93500,1128,229,210,INLAND,98.35,13,0,4.56,clear sky
Ukiah,-122.92,39.05,1591,38,2.5457,80700,3131,624,568,INLAND,104.43,25,0,6.91,clear sky
Clearlake,-122.91,39.05,295,27,3.7667,95000,789,208,108,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.91,39.03,723,14,1.3532,95800,2374,557,427,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.7,39.14,214,13,3.3929,108300,532,111,62,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.87,39.13,810,15,1.6369,86500,1927,427,321,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.86,39.08,1015,24,2.0417,78800,3127,674,448,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.83,39.09,679,26,1.4679,94700,2191,495,371,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.79,39.09,685,20,1.625,66800,1798,395,331,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.8,39.08,798,17,1.4676,65000,1880,467,342,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.79,39.08,321,23,1.5208,89000,952,200,128,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.78,39.05,661,15,2.6181,108900,1601,323,269,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.53,39.09,370,11,1.3,69700,1264,271,177,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.69,39.04,66,9,2.7639,112500,254,50,29,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.73,39.04,425,23,1.9833,111500,1618,395,244,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.69,39.02,744,27,2.1094,72400,2199,527,316,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.66,39.03,594,27,1.165,53300,1446,329,255,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.66,39.02,943,16,1.7446,109400,3715,810,510,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.7,39,186,18,2.3125,162500,793,148,59,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.7,38.99,181,18,2.3558,134700,1177,224,105,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.65,38.99,1596,16,1.8571,75900,4279,951,666,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.52,38.99,337,16,1.6607,77800,975,219,155,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.68,38.98,526,27,2.1838,109700,2300,508,254,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.65,38.97,703,32,1.1912,60000,1856,472,292,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.63,38.96,633,17,1.75,64000,1708,459,312,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.62,38.95,832,19,1.6865,58800,2230,538,359,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.62,38.94,638,14,2.3179,57500,1731,400,282,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.61,38.93,108,14,4.3897,71300,231,36,31,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.6,38.93,572,16,1.4767,62000,1657,390,301,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.62,38.96,828,16,2.0577,69000,1914,446,332,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.63,38.96,1072,20,2.3083,60200,2507,577,457,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.65,38.96,898,27,1.6769,63200,2143,580,367,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.64,38.96,326,29,1.7273,58200,883,187,136,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.64,38.95,522,28,1.2029,68900,1503,370,268,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.63,38.95,246,11,1.7083,77300,686,127,86,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.63,38.94,192,25,1.7566,49000,661,144,93,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.63,38.94,1832,18,1.125,81800,3844,969,845,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.62,38.94,215,13,1.5455,55000,524,129,90,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.7,38.97,723,17,3.2375,114200,2554,540,319,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.75,39.01,889,17,3.4187,200500,4162,967,414,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.79,39.02,265,23,1.8833,96900,642,203,84,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.78,38.97,2144,11,3.0466,97300,5175,971,792,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.69,38.94,517,9,3.125,93400,1245,234,187,INLAND,98.35,13,0,4.56,clear sky
Clearlake,-122.71,38.91,94,20,1.375,55000,41,18,10,INLAND,98.35,13,0,4.56,clear sky
Colton,-117.33,34.06,390,42,1.0469,67000,530,123,124,INLAND,104.97,43,20,5.99,haze
Colton,-117.33,34.06,486,48,2.5673,68200,732,149,139,INLAND,104.97,43,20,5.99,haze
Colton,-117.33,34.06,625,36,2.0242,65000,755,157,152,INLAND,104.97,43,20,5.99,haze
Colton,-117.32,34.06,476,46,1.4511,73100,476,102,91,INLAND,104.97,43,20,5.99,haze
Colton,-117.31,34.08,1181,43,1.9234,74600,1697,387,352,INLAND,104.97,43,20,5.99,haze
Colton,-117.31,34.08,1528,40,1.9375,69900,2011,495,469,INLAND,104.97,43,20,5.99,haze
Colton,-117.31,34.07,2024,40,2.1139,70900,2936,732,676,INLAND,104.97,43,20,5.99,haze
Colton,-117.32,34.07,592,26,2.1125,84000,971,245,207,INLAND,104.97,43,20,5.99,haze
Colton,-117.31,34.08,611,37,1.9926,81500,953,231,230,INLAND,104.97,43,20,5.99,haze
Grand Terrace,-117.31,34.05,4092,6,2.7002,88300,7423,2111,1789,INLAND,103.14,44,20,6.91,haze
Grand Terrace,-117.33,34.04,727,18,2.5187,116700,1837,388,336,INLAND,103.14,44,20,6.91,haze
Grand Terrace,-117.33,34.03,825,14,2.8281,106300,1582,347,259,INLAND,103.14,44,20,6.91,haze
Grand Terrace,-117.31,34.04,1188,29,4.7344,134600,2481,383,385,INLAND,103.14,44,20,6.91,haze
Grand Terrace,-117.31,34.04,1310,5,3.39,149500,2785,577,536,INLAND,103.14,44,20,6.91,haze
Grand Terrace,-117.3,34.05,2534,7,3.4228,115700,4672,1121,1046,INLAND,103.14,44,20,6.91,haze
Colton,-117.29,34.06,1336,7,4.5066,111500,1971,403,423,INLAND,104.97,43,20,5.99,haze
Loma Linda,-117.28,34.06,868,2,5.1365,136700,1658,290,304,INLAND,102.88,43,20,6.91,haze
Grand Terrace,-117.32,34.02,1006,17,4.6708,123100,1779,292,293,INLAND,103.14,44,20,6.91,haze
Grand Terrace,-117.33,34.03,1264,18,4.7986,123700,2342,402,382,INLAND,103.14,44,20,6.91,haze
Grand Terrace,-117.32,34.03,1685,13,3.9024,122400,3853,761,669,INLAND,103.14,44,20,6.91,haze
Grand Terrace,-117.31,34.03,786,24,5.0318,134500,1966,299,302,INLAND,103.14,44,20,6.91,haze
Grand Terrace,-117.31,34.03,629,9,5.7393,151600,1199,187,207,INLAND,103.14,44,20,6.91,haze
Grand Terrace,-117.31,34.02,899,18,5.2139,129300,1634,274,285,INLAND,103.14,44,20,6.91,haze
Grand Terrace,-117.29,34.03,3630,9,4.1667,197700,8185,1525,1466,INLAND,103.14,44,20,6.91,haze
San Bernardino,-117.27,34.09,737,36,0.9838,79300,848,186,169,INLAND,97.66,35,100,14.43,overcast clouds
Loma Linda,-117.27,34.08,856,38,1.4279,73000,1093,256,212,INLAND,102.88,43,20,6.91,haze
Loma Linda,-117.25,34.08,1784,30,2.45,85800,2981,605,573,INLAND,102.88,43,20,6.91,haze
Loma Linda,-117.25,34.07,2140,21,2.4432,78800,3067,706,687,INLAND,102.88,43,20,6.91,haze
Loma Linda,-117.27,34.07,401,21,1.7206,82100,418,132,120,INLAND,102.88,43,20,6.91,haze
Loma Linda,-117.24,34.04,1520,17,6.1986,214500,3362,507,496,INLAND,102.88,43,20,6.91,haze
Loma Linda,-117.25,34.04,2763,18,4.4472,161100,5761,1063,1058,INLAND,102.88,43,20,6.91,haze
Loma Linda,-117.27,34.05,849,34,3.1607,138200,1703,395,359,INLAND,102.88,43,20,6.91,haze
Loma Linda,-117.27,34.06,3780,20,2.025,85700,5258,1514,1404,INLAND,102.88,43,20,6.91,haze
Loma Linda,-117.25,34.06,3264,23,1.9821,93000,4503,1156,937,INLAND,102.88,43,20,6.91,haze
Loma Linda,-117.25,34.06,2948,18,3.0042,106500,5009,1108,963,INLAND,102.88,43,20,6.91,haze
Loma Linda,-117.24,34.04,726,5,7.978,223900,1775,234,222,INLAND,102.88,43,20,6.91,haze
Loma Linda,-117.24,34.04,1981,4,5.3366,165100,4289,682,705,INLAND,102.88,43,20,6.91,haze
Loma Linda,-117.24,34.06,1782,9,3.2604,93300,3603,786,718,INLAND,102.88,43,20,6.91,haze
Highland,-117.23,34.15,2084,17,4.6445,137200,5036,817,833,INLAND,103.24,38,20,4,haze
Highland,-117.23,34.14,956,16,2.5625,129400,2577,521,472,INLAND,103.24,38,20,4,haze
Highland,-117.24,34.14,1301,6,3.016,107500,2383,606,488,INLAND,103.24,38,20,4,haze
Highland,-117.24,34.15,1621,23,4.6111,128400,3847,608,630,INLAND,103.24,38,20,4,haze
Highland,-117.24,34.15,936,26,6,140200,2041,293,375,INLAND,103.24,38,20,4,haze
Highland,-117.21,34.14,811,16,5.2591,140700,1613,245,267,INLAND,103.24,38,20,4,haze
Highland,-117.22,34.15,1139,9,6.2516,159300,2524,352,362,INLAND,103.24,38,20,4,haze
Highland,-117.2,34.15,747,18,7.732,173200,1859,251,256,INLAND,103.24,38,20,4,haze
Highland,-117.2,34.14,989,14,3.1513,160000,2647,524,479,INLAND,103.24,38,20,4,haze
Highland,-117.2,34.14,890,18,5.159,144800,1920,333,323,INLAND,103.24,38,20,4,haze
Highland,-117.24,34.13,594,24,1.1522,87500,1203,310,187,INLAND,103.24,38,20,4,haze
Highland,-117.24,34.13,1913,26,3.3534,98900,3774,716,620,INLAND,103.24,38,20,4,haze
Highland,-117.23,34.12,2364,6,2.3848,81600,4464,1093,952,INLAND,103.24,38,20,4,haze
Highland,-117.23,34.13,726,10,1.645,68700,1145,293,251,INLAND,103.24,38,20,4,haze
Highland,-117.22,34.13,3204,10,2.7011,110200,5951,1330,1159,INLAND,103.24,38,20,4,haze
Highland,-117.2,34.13,1509,14,3.4138,126700,3998,711,665,INLAND,103.24,38,20,4,haze
Highland,-117.22,34.12,1538,34,2.809,82500,2457,499,507,INLAND,103.24,38,20,4,haze
Highland,-117.21,34.13,1834,31,3.3445,92900,3037,565,575,INLAND,103.24,38,20,4,haze
Highland,-117.2,34.12,1681,24,3.5,113900,3532,618,590,INLAND,103.24,38,20,4,haze
Highland,-117.24,34.12,1822,29,2.1563,72300,2654,667,593,INLAND,103.24,38,20,4,haze
Highland,-117.24,34.11,1161,23,2.2109,73200,1920,454,358,INLAND,103.24,38,20,4,haze
Highland,-117.23,34.11,995,22,2.5875,81300,1162,221,244,INLAND,103.24,38,20,4,haze
Highland,-117.23,34.12,699,18,2.1071,73500,1439,319,310,INLAND,103.24,38,20,4,haze
Highland,-117.23,34.11,1425,33,2.0133,78300,2170,500,472,INLAND,103.24,38,20,4,haze
Highland,-117.22,34.12,1390,30,2.3725,77200,2512,597,523,INLAND,103.24,38,20,4,haze
Highland,-117.21,34.12,1021,32,3.6853,90900,1677,354,339,INLAND,103.24,38,20,4,haze
Highland,-117.21,34.11,692,27,3.2176,89400,1245,229,234,INLAND,103.24,38,20,4,haze
Highland,-117.21,34.11,905,26,3.4103,90900,1757,304,281,INLAND,103.24,38,20,4,haze
Highland,-117.19,34.1,1174,5,4.0114,97700,2167,384,358,INLAND,103.24,38,20,4,haze
Redlands,-117.21,34.08,2382,5,3.0587,143100,5749,1385,1088,INLAND,103.1,41,20,1.01,haze
Redlands,-117.22,34.07,1440,8,3.2368,129200,3065,692,666,INLAND,103.1,41,20,1.01,haze
Highland,-117.17,34.12,1275,2,5.4138,164400,3867,573,433,INLAND,103.24,38,20,4,haze
Redlands,-117.12,34.1,46,40,3.2708,162500,96,14,14,INLAND,103.1,41,20,1.01,haze
Highland,-117.17,34.12,6080,3,6.2178,173900,15695,2248,1920,INLAND,103.24,38,20,4,haze
Redlands,-117.18,34.08,1464,28,3.2105,90300,2243,399,379,INLAND,103.1,41,20,1.01,haze
Redlands,-117.19,34.08,1567,22,2.6536,84700,2467,555,494,INLAND,103.1,41,20,1.01,haze
Redlands,-117.19,34.08,2392,5,4.5938,126500,4458,751,773,INLAND,103.1,41,20,1.01,haze
Redlands,-117.18,34.07,752,14,3.3924,97400,1258,245,264,INLAND,103.1,41,20,1.01,haze
Redlands,-117.18,34.07,885,28,2.1154,75300,1306,279,255,INLAND,103.1,41,20,1.01,haze
Redlands,-117.18,34.07,799,7,2.9485,112500,1347,301,276,INLAND,103.1,41,20,1.01,haze
Redlands,-117.18,34.06,1284,26,1.3485,85100,1953,446,414,INLAND,103.1,41,20,1.01,haze
Redlands,-117.18,34.06,432,28,2.1875,81900,699,180,168,INLAND,103.1,41,20,1.01,haze
Redlands,-117.19,34.06,1316,37,1.448,72800,1467,348,339,INLAND,103.1,41,20,1.01,haze
Redlands,-117.19,34.07,1772,40,2.189,72500,2374,500,455,INLAND,103.1,41,20,1.01,haze
Redlands,-117.18,34.06,533,52,1.3021,100000,954,233,239,INLAND,103.1,41,20,1.01,haze
Redlands,-117.19,34.06,2805,21,2.5643,102700,6107,1559,1444,INLAND,103.1,41,20,1.01,haze
Redlands,-117.18,34.05,1323,29,2.4943,122300,3436,731,676,INLAND,103.1,41,20,1.01,haze
Redlands,-117.17,34.05,1576,29,3.1801,149300,4007,700,696,INLAND,103.1,41,20,1.01,haze
Redlands,-117.18,34.04,753,41,4.9125,140700,1766,288,278,INLAND,103.1,41,20,1.01,haze
Redlands,-117.18,34.05,601,52,2.6129,137000,1820,342,315,INLAND,103.1,41,20,1.01,haze
Redlands,-117.19,34.05,767,52,2.5143,117600,1949,432,392,INLAND,103.1,41,20,1.01,haze
Redlands,-117.19,34.05,808,33,3.2188,117800,1688,313,298,INLAND,103.1,41,20,1.01,haze
Redlands,-117.19,34.05,1252,33,3.8816,134600,3007,498,488,INLAND,103.1,41,20,1.01,haze
Redlands,-117.2,34.04,676,24,6.0715,173400,1587,222,234,INLAND,103.1,41,20,1.01,haze
Redlands,-117.2,34.04,1132,23,5.9915,153200,1762,267,279,INLAND,103.1,41,20,1.01,haze
Redlands,-117.21,34.04,1570,14,6.2917,224700,3063,426,419,INLAND,103.1,41,20,1.01,haze
Redlands,-117.21,34.05,1250,4,3.2131,137500,2904,764,664,INLAND,103.1,41,20,1.01,haze
Redlands,-117.18,34.04,1003,38,3.6875,152800,2492,381,369,INLAND,103.1,41,20,1.01,haze
Redlands,-117.19,34.03,942,36,4.6806,152400,2223,361,331,INLAND,103.1,41,20,1.01,haze
Redlands,-117.19,34.03,900,25,6.4962,182400,2513,340,320,INLAND,103.1,41,20,1.01,haze
Redlands,-117.19,34.03,395,20,10.8634,381800,856,124,145,INLAND,103.1,41,20,1.01,haze
Redlands,-117.16,34.08,2630,9,4.51,135800,5306,993,925,INLAND,103.1,41,20,1.01,haze
Redlands,-117.17,34.07,2904,24,3.0651,108000,6573,1235,1202,INLAND,103.1,41,20,1.01,haze
Redlands,-117.17,34.08,842,5,4.875,138100,1473,228,257,INLAND,103.1,41,20,1.01,haze
Redlands,-117.15,34.07,906,15,5.3526,129800,1852,316,298,INLAND,103.1,41,20,1.01,haze
Redlands,-117.14,34.07,2506,3,5.5875,162000,5542,828,806,INLAND,103.1,41,20,1.01,haze
Redlands,-117.14,34.06,1154,15,3.9741,141100,3057,510,460,INLAND,103.1,41,20,1.01,haze
Redlands,-117.15,34.06,1815,25,4.0658,127400,3670,644,634,INLAND,103.1,41,20,1.01,haze
Redlands,-117.14,34.05,1173,5,6.746,204100,2634,359,372,INLAND,103.1,41,20,1.01,haze
Redlands,-117.15,34.05,633,9,5.0227,162300,1442,219,230,INLAND,103.1,41,20,1.01,haze
Redlands,-117.16,34.05,1411,23,6.0701,149900,3215,462,435,INLAND,103.1,41,20,1.01,haze
Redlands,-117.17,34.05,1141,24,4.2059,121500,2877,507,474,INLAND,103.1,41,20,1.01,haze
Redlands,-117.15,34.04,1172,14,7.5822,283100,2845,420,377,INLAND,103.1,41,20,1.01,haze
Redlands,-117.16,34.06,1997,33,2.8125,117200,2101,468,412,INLAND,103.1,41,20,1.01,haze
Redlands,-117.16,34.06,1412,17,1.8152,94300,2285,554,541,INLAND,103.1,41,20,1.01,haze
Redlands,-117.14,34.01,2909,26,7.2972,269600,7561,1051,1012,INLAND,103.1,41,20,1.01,haze
Redlands,-117.15,34.03,1033,32,6.5648,237200,2832,393,385,INLAND,103.1,41,20,1.01,haze
Redlands,-117.15,34.03,1818,26,6.1461,217100,5305,701,676,INLAND,103.1,41,20,1.01,haze
Redlands,-117.17,34.03,1760,33,6.3308,230600,4583,648,638,INLAND,103.1,41,20,1.01,haze
Yucaipa,-117.09,34.01,27,37,4.0556,131300,106,18,12,INLAND,97.88,42,20,1.01,haze
Yucaipa,-117.09,34.07,3132,24,2.5156,103000,6260,1271,1189,INLAND,97.88,42,20,1.01,haze
Redlands,-117.12,34.06,151,38,1.3906,120800,281,55,52,INLAND,103.1,41,20,1.01,haze
Redlands,-117.13,34.06,1341,4,4.9688,163200,3078,510,486,INLAND,103.1,41,20,1.01,haze
Redlands,-117.13,34.07,1342,34,2.8031,86900,2405,541,514,INLAND,103.1,41,20,1.01,haze
Yucaipa,-117.08,34.08,39,34,3.0625,500001,45,11,14,INLAND,97.88,42,20,1.01,haze
Redlands,-117.12,34.04,1071,25,4.8173,146600,2495,438,405,INLAND,103.1,41,20,1.01,haze
Yucaipa,-117.07,34.05,1876,14,1.9694,173200,5764,1006,841,INLAND,97.88,42,20,1.01,haze
Yucaipa,-117.03,34.07,1615,16,4.2333,220300,3784,577,525,INLAND,97.88,42,20,1.01,haze
Yucaipa,-117.02,34.03,1627,19,4.2361,191600,4415,648,619,INLAND,97.88,42,20,1.01,haze
Yucaipa,-117.03,34.02,1884,26,4.1361,121000,3909,670,665,INLAND,97.88,42,20,1.01,haze
Yucaipa,-117.01,34.01,2419,15,4.7193,135200,5592,891,840,INLAND,97.88,42,20,1.01,haze
Yucaipa,-116.98,34.05,957,6,7.2708,316700,2290,312,274,INLAND,97.88,42,20,1.01,haze
Yucaipa,-117.05,34.04,1518,23,2.29,111800,3967,766,698,INLAND,97.88,42,20,1.01,haze
Yucaipa,-117.1,34.03,2127,24,2.5172,96000,4144,826,772,INLAND,97.88,42,20,1.01,haze
Yucaipa,-117.08,34.03,2082,23,3.154,115700,3862,699,652,INLAND,97.88,42,20,1.01,haze
Yucaipa,-117.08,34.02,1453,20,3.3365,122800,3111,563,538,INLAND,97.88,42,20,1.01,haze
Yucaipa,-117.06,34.02,1926,24,2.6875,116300,3912,809,762,INLAND,97.88,42,20,1.01,haze
Yucaipa,-117.05,34.02,1351,21,2.598,106700,3098,646,614,INLAND,97.88,42,20,1.01,haze
Yucaipa,-117.05,34.01,2645,27,2.1927,116700,5484,1205,1131,INLAND,97.88,42,20,1.01,haze
Yucaipa,-117.04,34.02,1851,24,1.4418,103500,4663,1213,1116,INLAND,97.88,42,20,1.01,haze
Yucaipa,-117.05,34.03,1200,28,1.3993,104600,3009,698,626,INLAND,97.88,42,20,1.01,haze
Yucaipa,-117.06,34.03,859,27,1.5203,126200,1945,446,418,INLAND,97.88,42,20,1.01,haze
Yucaipa,-117.03,34.03,1860,26,3.0403,113500,3501,664,681,INLAND,97.88,42,20,1.01,haze
Yucaipa,-117.04,34.03,1760,29,2.7028,92000,3375,795,699,INLAND,97.88,42,20,1.01,haze
Yucaipa,-117.04,34.04,1674,30,2.5863,98300,3474,735,691,INLAND,97.88,42,20,1.01,haze
Ridgecrest,-117.29,35.54,3431,35,3.4145,40400,7922,1636,1329,INLAND,104.68,8,0,4.61,clear sky
Adelanto,-117.37,34.59,6852,39,2.3832,35000,8193,1747,1597,INLAND,99.95,14,5,8.19,clear sky
Adelanto,-117.62,34.44,3767,6,3.599,140200,8884,1687,1334,INLAND,99.95,14,5,8.19,clear sky
Adelanto,-117.56,34.42,2005,6,3.4695,138800,4264,749,666,INLAND,99.95,14,5,8.19,clear sky
Adelanto,-117.51,34.41,1396,5,3.7361,119600,2884,567,465,INLAND,99.95,14,5,8.19,clear sky
Adelanto,-117.44,34.45,3094,6,3.5167,130900,6068,1137,947,INLAND,99.95,14,5,8.19,clear sky
Adelanto,-117.54,34.47,3126,4,3.2277,126500,6712,1200,1026,INLAND,99.95,14,5,8.19,clear sky
Adelanto,-117.5,34.66,486,20,2.0184,84900,1319,309,196,INLAND,99.95,14,5,8.19,clear sky
Adelanto,-117.42,34.59,3220,8,1.7567,69500,5445,1360,1214,INLAND,99.95,14,5,8.19,clear sky
Adelanto,-117.41,34.58,541,14,1.6838,57900,859,212,181,INLAND,99.95,14,5,8.19,clear sky
Adelanto,-117.4,34.58,483,18,1.4196,64700,755,169,165,INLAND,99.95,14,5,8.19,clear sky
Adelanto,-117.41,34.58,1853,10,1.6047,73400,2964,668,609,INLAND,99.95,14,5,8.19,clear sky
Adelanto,-117.54,34.55,1620,5,2.9479,83300,2949,671,530,INLAND,99.95,14,5,8.19,clear sky
Adelanto,-117.36,34.54,2140,7,3.0357,91300,3940,764,711,INLAND,99.95,14,5,8.19,clear sky
Rancho Cucamonga,-117.63,34.37,2197,20,3.7252,167100,7052,1306,810,INLAND,101.7,47,20,11.5,few clouds
Rancho Cucamonga,-117.61,34.34,1301,18,4.8623,176900,5210,912,464,INLAND,101.7,47,20,11.5,few clouds
Rancho Cucamonga,-117.53,34.28,688,35,4.1083,108000,1529,338,256,INLAND,101.7,47,20,11.5,few clouds
Rancho Cucamonga,-117.55,34.25,872,39,4.555,153100,1578,317,322,INLAND,101.7,47,20,11.5,few clouds
Barstow,-117.03,34.91,1472,27,2.825,76600,2718,583,509,INLAND,103.19,19,51,8.95,broken clouds
Barstow,-117.01,34.9,1404,36,2.3077,55500,2181,555,492,INLAND,103.19,19,51,8.95,broken clouds
Barstow,-117.02,34.9,782,37,1.6515,61600,1199,351,296,INLAND,103.19,19,51,8.95,broken clouds
Barstow,-117.06,34.9,1762,36,1.4318,59600,2828,916,736,INLAND,103.19,19,51,8.95,broken clouds
Barstow,-117.01,34.9,1326,34,2.1056,72000,2194,519,515,INLAND,103.19,19,51,8.95,broken clouds
Barstow,-117,34.89,1188,29,2.99,69400,2637,512,446,INLAND,103.19,19,51,8.95,broken clouds
Barstow,-117.01,34.89,1332,26,2.7198,70400,2599,498,443,INLAND,103.19,19,51,8.95,broken clouds
Barstow,-117.02,34.89,1530,29,2.8281,69300,3111,661,608,INLAND,103.19,19,51,8.95,broken clouds
Barstow,-117.04,34.89,1052,37,3.175,66800,1884,366,353,INLAND,103.19,19,51,8.95,broken clouds
Barstow,-117.05,34.89,665,36,3.7065,62000,1199,260,229,INLAND,103.19,19,51,8.95,broken clouds
Apple Valley,-117.22,34.44,1944,5,2.6576,98500,4787,910,806,INLAND,100.44,15,37,1.01,scattered clouds
Apple Valley,-117.2,34.46,5146,7,3.2794,92500,8414,1584,1517,INLAND,100.44,15,37,1.01,scattered clouds
Apple Valley,-117.12,34.46,765,17,2.6827,110400,1613,326,300,INLAND,100.44,15,37,1.01,scattered clouds
Apple Valley,-117.11,34.43,1349,14,2.8021,111200,3026,556,485,INLAND,100.44,15,37,1.01,scattered clouds
Apple Valley,-117.13,34.39,855,29,3.4183,104100,2251,464,315,INLAND,100.44,15,37,1.01,scattered clouds
Victorville,-117.25,34.49,1017,4,5.1112,170900,2372,361,322,INLAND,100.47,15,10,5.01,clear sky
Apple Valley,-117.23,34.49,1458,9,5.4201,170600,4055,536,478,INLAND,100.44,15,37,1.01,scattered clouds
Apple Valley,-117.21,34.49,1067,14,3.6333,116200,2125,348,360,INLAND,100.44,15,37,1.01,scattered clouds
Apple Valley,-117.2,34.5,2378,10,2.1781,92200,4201,850,808,INLAND,100.44,15,37,1.01,scattered clouds
Apple Valley,-117.17,34.49,2225,13,2.0136,94100,4460,925,840,INLAND,100.44,15,37,1.01,scattered clouds
Apple Valley,-117.15,34.48,186,31,2.125,64800,265,55,55,INLAND,100.44,15,37,1.01,scattered clouds
Apple Valley,-117.18,34.48,2156,8,2.7778,86900,3561,691,659,INLAND,100.44,15,37,1.01,scattered clouds
Apple Valley,-117.2,34.48,2764,7,3.205,101900,4998,953,891,INLAND,100.44,15,37,1.01,scattered clouds
