City,Longitude,Lattitude,Population,Median Age,Median Income,Median House Value,Total Rooms,Bedrooms,Households,Ocean Proximity,Max Temp,Humidity,Cloudiness,Wind Speed,Description,County,Employees,Establishments,house_value_group
Culver City,-118.43,34.0,3586.0,28.0,2.7058,310900.0,6128.0,1963.0,1815.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.46,34.01,266.0,43.0,5.6428,343100.0,513.0,98.0,103.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.46,34.0,2054.0,39.0,2.918,345600.0,4098.0,1100.0,1053.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.46,34.0,248.0,37.0,5.1664,326700.0,388.0,83.0,84.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.46,34.0,679.0,36.0,4.7344,346900.0,1392.0,260.0,247.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.46,34.01,347.0,39.0,4.2813,297200.0,711.0,148.0,153.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Santa Monica,-118.47,34.0,891.0,38.0,2.7143,287500.0,1235.0,390.0,376.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Santa Monica,-118.47,34.0,1839.0,41.0,2.288,263500.0,2331.0,636.0,537.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Santa Monica,-118.46,34.0,538.0,39.0,2.3542,235700.0,614.0,174.0,159.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Santa Monica,-118.47,33.99,1491.0,34.0,2.8417,321400.0,1875.0,501.0,526.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.47,34.0,1801.0,37.0,2.6042,305800.0,2586.0,765.0,737.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.47,33.99,1178.0,31.0,2.0714,300000.0,1312.0,376.0,330.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Santa Monica,-118.47,33.99,833.0,41.0,2.5938,285000.0,1146.0,310.0,270.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Santa Monica,-118.47,33.99,645.0,33.0,2.1471,239300.0,854.0,235.0,198.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Santa Monica,-118.51,33.98,865.0,40.0,2.3417,425000.0,1901.0,679.0,587.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,>$400k
Santa Monica,-118.48,33.99,1107.0,46.0,2.5523,387500.0,2219.0,686.0,590.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.47,33.99,764.0,50.0,3.015,414300.0,1568.0,501.0,478.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,>$400k
Santa Monica,-118.47,33.99,636.0,52.0,3.0682,412500.0,1523.0,447.0,408.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,>$400k
Santa Monica,-118.47,33.99,1095.0,52.0,2.8514,358700.0,2167.0,622.0,570.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.47,33.99,1082.0,37.0,3.4071,267500.0,2155.0,721.0,637.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Santa Monica,-118.47,33.99,665.0,24.0,2.975,500001.0,1438.0,454.0,416.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,>$400k
Santa Monica,-118.5,33.97,388.0,52.0,2.2643,350000.0,709.0,329.0,313.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.45,33.99,573.0,52.0,4.1861,363200.0,1010.0,244.0,242.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.46,33.99,528.0,52.0,3.5234,334700.0,1158.0,253.0,253.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.46,33.99,531.0,44.0,4.0598,335900.0,1122.0,287.0,256.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.46,34.0,493.0,44.0,3.6458,325800.0,941.0,230.0,206.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.46,34.0,376.0,52.0,3.875,372000.0,888.0,206.0,194.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.45,34.0,896.0,46.0,4.45,348300.0,1777.0,362.0,334.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.45,34.0,862.0,43.0,3.962,345800.0,1606.0,408.0,354.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.45,34.0,1142.0,48.0,4.575,326700.0,1923.0,408.0,433.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.45,33.99,1720.0,33.0,2.9722,325000.0,3125.0,785.0,713.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.45,33.99,779.0,52.0,3.1607,339000.0,1829.0,472.0,424.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.46,33.99,562.0,41.0,3.1992,303800.0,885.0,285.0,268.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.46,33.99,1075.0,37.0,4.337,360600.0,1828.0,460.0,453.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.46,33.98,1009.0,32.0,5.2121,466700.0,2388.0,591.0,556.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,>$400k
Santa Monica,-118.46,33.99,478.0,35.0,4.0156,500001.0,1214.0,300.0,265.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,>$400k
Santa Monica,-118.46,33.98,806.0,27.0,3.8935,500001.0,2217.0,520.0,458.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,>$400k
Santa Monica,-118.5,33.97,1157.0,29.0,5.128,500001.0,2737.0,808.0,696.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,>$400k
Santa Monica,-118.45,33.99,654.0,45.0,4.5673,343100.0,1132.0,269.0,264.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Santa Monica,-118.45,33.99,953.0,26.0,6.0672,420800.0,1919.0,405.0,371.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,>$400k
Santa Monica,-118.46,33.98,964.0,19.0,3.8068,500001.0,2520.0,726.0,663.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,>$400k
Santa Monica,-118.46,33.97,648.0,19.0,3.8698,500001.0,1658.0,427.0,378.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,>$400k
Santa Monica,-118.46,33.97,3408.0,18.0,6.1726,500001.0,9430.0,2473.0,2003.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,>$400k
Santa Monica,-118.46,33.97,777.0,19.0,10.0,500001.0,2461.0,521.0,447.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,>$400k
Santa Monica,-118.48,33.96,237.0,16.0,12.0088,500001.0,895.0,181.0,149.0,<1H OCEAN,98.44,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,>$400k
Culver City,-118.4,34.0,705.0,10.0,5.8083,321800.0,1526.0,339.0,268.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Culver City,-118.41,34.0,381.0,35.0,2.8393,272000.0,684.0,161.0,159.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Culver City,-118.41,34.0,3738.0,30.0,3.191,271200.0,3550.0,934.0,880.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Culver City,-118.41,34.0,884.0,18.0,2.9338,276300.0,1307.0,441.0,456.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Culver City,-118.42,34.0,2355.0,14.0,3.1603,287500.0,3771.0,1180.0,978.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Culver City,-118.42,33.99,1428.0,35.0,3.725,284600.0,1701.0,482.0,494.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Culver City,-118.43,33.99,1135.0,35.0,4.3281,324000.0,2243.0,495.0,465.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Culver City,-118.43,33.98,2927.0,19.0,7.5426,351700.0,8324.0,1590.0,1538.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Culver City,-118.43,33.99,1260.0,45.0,2.6667,320000.0,1899.0,461.0,415.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Culver City,-118.43,33.99,1212.0,43.0,4.0189,302900.0,2483.0,548.0,493.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Culver City,-118.42,33.99,2847.0,23.0,4.4228,366900.0,5548.0,1245.0,1229.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Culver City,-118.42,33.98,236.0,3.0,3.6667,450000.0,475.0,155.0,153.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,>$400k
Culver City,-118.43,33.99,1328.0,42.0,4.875,301300.0,2558.0,558.0,541.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Culver City,-118.44,33.99,782.0,43.0,4.3333,303900.0,1432.0,308.0,303.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Culver City,-118.41,33.99,3212.0,39.0,1.1985,215000.0,3014.0,822.0,777.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Culver City,-118.42,33.99,599.0,38.0,4.0893,248900.0,740.0,171.0,194.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Culver City,-118.42,33.99,1079.0,35.0,4.5521,263800.0,1724.0,419.0,394.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Culver City,-118.41,34.0,1026.0,35.0,2.7153,265500.0,1062.0,305.0,307.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Culver City,-118.41,33.99,632.0,36.0,3.6538,276100.0,1089.0,234.0,215.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Culver City,-118.4,33.99,1113.0,39.0,2.825,276700.0,1613.0,380.0,356.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Culver City,-118.41,33.98,1695.0,33.0,3.9727,307200.0,3331.0,777.0,735.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Inglewood,-118.39,33.97,374.0,38.0,6.2673,357200.0,993.0,175.0,180.0,<1H OCEAN,96.21,73.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Inglewood,-118.38,33.97,1151.0,43.0,7.4897,362600.0,2715.0,458.0,434.0,<1H OCEAN,96.21,73.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Inglewood,-118.39,33.97,513.0,44.0,6.235,361400.0,1097.0,186.0,185.0,<1H OCEAN,96.21,73.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Inglewood,-118.39,33.97,1146.0,43.0,5.1333,345900.0,2700.0,510.0,506.0,<1H OCEAN,96.21,73.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Inglewood,-118.39,33.97,839.0,46.0,6.5778,350800.0,2198.0,352.0,335.0,<1H OCEAN,96.21,73.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Inglewood,-118.39,33.96,581.0,45.0,5.8143,340700.0,1361.0,252.0,263.0,<1H OCEAN,96.21,73.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Inglewood,-118.39,33.96,662.0,45.0,3.625,329400.0,1436.0,374.0,292.0,<1H OCEAN,96.21,73.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Inglewood,-118.36,33.98,584.0,40.0,3.0927,316000.0,1113.0,234.0,231.0,<1H OCEAN,96.21,73.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Inglewood,-118.37,33.98,131.0,39.0,4.3438,331800.0,303.0,69.0,73.0,<1H OCEAN,96.21,73.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Inglewood,-118.37,33.97,2725.0,32.0,3.3889,285700.0,6699.0,1781.0,1544.0,<1H OCEAN,96.21,73.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
El Segundo,-118.41,33.97,668.0,37.0,6.1333,387200.0,1629.0,275.0,266.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,$300k - $400k
El Segundo,-118.41,33.97,849.0,44.0,5.5941,363500.0,2298.0,388.0,360.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,$300k - $400k
El Segundo,-118.4,33.96,877.0,44.0,6.8197,363600.0,1877.0,314.0,320.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,$300k - $400k
El Segundo,-118.41,33.96,753.0,44.0,6.0286,356000.0,1802.0,306.0,282.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,$300k - $400k
El Segundo,-118.41,33.97,581.0,43.0,6.2022,365900.0,1464.0,224.0,232.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,$300k - $400k
El Segundo,-118.41,33.97,3732.0,44.0,4.6176,352300.0,2789.0,503.0,474.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,$300k - $400k
El Segundo,-118.42,33.97,562.0,44.0,4.9375,365200.0,1462.0,240.0,237.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,$300k - $400k
El Segundo,-118.42,33.96,494.0,44.0,5.618,365900.0,1282.0,216.0,209.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,$300k - $400k
El Segundo,-118.43,33.96,415.0,38.0,6.1985,422000.0,1104.0,216.0,163.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,>$400k
El Segundo,-118.43,33.96,800.0,13.0,5.8864,500001.0,1860.0,345.0,355.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,>$400k
El Segundo,-118.44,33.96,978.0,33.0,5.6435,500001.0,2799.0,491.0,447.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,>$400k
El Segundo,-118.43,33.96,704.0,20.0,8.7819,500001.0,1901.0,270.0,254.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,>$400k
El Segundo,-118.43,33.97,17.0,16.0,7.7197,500001.0,70.0,7.0,4.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,>$400k
El Segundo,-118.42,33.96,1257.0,24.0,5.0714,356100.0,4393.0,966.0,579.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,$300k - $400k
El Segundo,-118.43,33.96,6270.0,16.0,5.1064,283200.0,14891.0,3984.0,3595.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,$200k - $300k
Inglewood,-118.4,33.97,451.0,35.0,5.6169,411200.0,913.0,161.0,172.0,<1H OCEAN,96.21,73.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,>$400k
Culver City,-118.4,33.98,314.0,39.0,5.9856,432100.0,714.0,118.0,117.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,>$400k
Culver City,-118.4,33.98,996.0,36.0,5.611,456600.0,2526.0,452.0,441.0,<1H OCEAN,98.53,70.0,0.0,11.5,clear sky,Los Angeles,3847918.0,219625.0,>$400k
Inglewood,-118.4,33.97,502.0,38.0,7.5953,434800.0,1089.0,174.0,180.0,<1H OCEAN,96.21,73.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,>$400k
Inglewood,-118.4,33.97,494.0,37.0,4.6364,456300.0,1364.0,248.0,242.0,<1H OCEAN,96.21,73.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,>$400k
Inglewood,-118.4,33.97,1221.0,44.0,5.9544,377200.0,2825.0,453.0,461.0,<1H OCEAN,96.21,73.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
El Segundo,-118.4,33.96,1028.0,43.0,5.6732,330700.0,2416.0,454.0,409.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,$300k - $400k
Inglewood,-118.37,33.97,847.0,41.0,5.726,287800.0,1833.0,355.0,348.0,<1H OCEAN,96.21,73.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Inglewood,-118.38,33.97,813.0,42.0,6.019,294500.0,1859.0,337.0,326.0,<1H OCEAN,96.21,73.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Inglewood,-118.38,33.96,1287.0,44.0,4.6923,299000.0,2395.0,458.0,450.0,<1H OCEAN,96.21,73.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Inglewood,-118.38,33.95,2003.0,35.0,3.2708,400000.0,3259.0,967.0,920.0,<1H OCEAN,96.21,73.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$300k - $400k
Inglewood,-118.38,33.95,1397.0,29.0,2.5833,187500.0,1821.0,588.0,523.0,<1H OCEAN,96.21,73.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$100k - $200k
Inglewood,-118.37,33.95,3591.0,5.0,3.111,247600.0,6955.0,2062.0,1566.0,<1H OCEAN,96.21,73.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
El Segundo,-118.4,33.96,497.0,44.0,4.1852,303300.0,1138.0,228.0,228.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,$300k - $400k
El Segundo,-118.41,33.96,310.0,15.0,3.9792,266700.0,412.0,128.0,137.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,$200k - $300k
El Segundo,-118.41,33.96,567.0,32.0,4.1471,284400.0,1044.0,219.0,222.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,$200k - $300k
El Segundo,-118.41,33.94,1086.0,45.0,4.7375,289600.0,2038.0,394.0,387.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,$200k - $300k
El Segundo,-118.45,33.96,1075.0,24.0,5.723,500001.0,3097.0,791.0,639.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,>$400k
El Segundo,-118.45,33.96,1090.0,36.0,6.3267,500001.0,2723.0,547.0,519.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,>$400k
El Segundo,-118.44,33.95,771.0,37.0,6.2551,500001.0,2076.0,332.0,327.0,<1H OCEAN,96.26,77.0,20.0,12.66,few clouds,Los Angeles,3847918.0,219625.0,>$400k
Gardena,-118.29,33.9,1203.0,42.0,4.4636,162000.0,1273.0,309.0,348.0,<1H OCEAN,93.74,75.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$100k - $200k
Gardena,-118.28,33.88,2047.0,19.0,2.6618,179700.0,2758.0,675.0,591.0,<1H OCEAN,93.74,75.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$100k - $200k
Gardena,-118.29,33.88,1754.0,32.0,4.317,232800.0,2307.0,493.0,528.0,<1H OCEAN,93.74,75.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Gardena,-118.29,33.88,2009.0,27.0,2.9063,184100.0,2082.0,612.0,548.0,<1H OCEAN,93.74,75.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$100k - $200k
Gardena,-118.29,33.89,1578.0,35.0,3.59,200600.0,2810.0,614.0,601.0,<1H OCEAN,93.74,75.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Gardena,-118.29,33.87,864.0,32.0,4.381,238700.0,1700.0,340.0,317.0,<1H OCEAN,93.74,75.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Gardena,-118.3,33.86,1083.0,35.0,5.1727,230200.0,2016.0,365.0,369.0,<1H OCEAN,93.74,75.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Gardena,-118.3,33.86,853.0,35.0,4.9792,251300.0,1511.0,274.0,308.0,<1H OCEAN,93.74,75.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$200k - $300k
Carson,-118.29,33.85,1378.0,10.0,1.9049,222200.0,1391.0,420.0,377.0,<1H OCEAN,93.13,77.0,40.0,12.66,scattered clouds,Los Angeles,3847918.0,219625.0,$200k - $300k
Carson,-118.3,33.85,142.0,38.0,2.3942,200000.0,123.0,36.0,40.0,<1H OCEAN,93.13,77.0,40.0,12.66,scattered clouds,Los Angeles,3847918.0,219625.0,$100k - $200k
Lomita,-118.3,33.8,1498.0,27.0,5.3106,268300.0,2790.0,513.0,519.0,<1H OCEAN,91.54,77.0,40.0,12.66,scattered clouds,Los Angeles,3847918.0,219625.0,$200k - $300k
Lomita,-118.31,33.8,2048.0,30.0,3.125,233300.0,3096.0,757.0,704.0,<1H OCEAN,91.54,77.0,40.0,12.66,scattered clouds,Los Angeles,3847918.0,219625.0,$200k - $300k
Lomita,-118.3,33.79,2255.0,35.0,3.0057,235300.0,2793.0,686.0,682.0,<1H OCEAN,91.54,77.0,40.0,12.66,scattered clouds,Los Angeles,3847918.0,219625.0,$200k - $300k
Lomita,-118.3,33.79,1790.0,9.0,2.9154,203300.0,2782.0,884.0,748.0,<1H OCEAN,91.54,77.0,40.0,12.66,scattered clouds,Los Angeles,3847918.0,219625.0,$200k - $300k
Lomita,-118.3,33.79,2159.0,13.0,3.163,224200.0,3569.0,924.0,880.0,<1H OCEAN,91.54,77.0,40.0,12.66,scattered clouds,Los Angeles,3847918.0,219625.0,$200k - $300k
Lomita,-118.3,33.78,1172.0,35.0,4.6207,304100.0,2572.0,504.0,519.0,<1H OCEAN,91.54,77.0,40.0,12.66,scattered clouds,Los Angeles,3847918.0,219625.0,$300k - $400k
Carson,-118.26,33.8,1658.0,41.0,3.1779,171100.0,2004.0,481.0,456.0,<1H OCEAN,93.13,77.0,40.0,12.66,scattered clouds,Los Angeles,3847918.0,219625.0,$100k - $200k
Carson,-118.25,33.8,1274.0,36.0,3.35,163100.0,1697.0,394.0,396.0,<1H OCEAN,93.13,77.0,40.0,12.66,scattered clouds,Los Angeles,3847918.0,219625.0,$100k - $200k
Carson,-118.25,33.79,1799.0,32.0,2.375,128000.0,1205.0,340.0,370.0,NEAR OCEAN,93.13,77.0,40.0,12.66,scattered clouds,Los Angeles,3847918.0,219625.0,$100k - $200k
Carson,-118.24,33.8,788.0,28.0,3.6161,131300.0,636.0,169.0,143.0,NEAR OCEAN,93.13,77.0,40.0,12.66,scattered clouds,Los Angeles,3847918.0,219625.0,$100k - $200k
Long Beach,-118.23,33.8,165.0,26.0,1.3333,187500.0,239.0,135.0,112.0,NEAR OCEAN,91.83,75.0,0.0,12.66,clear sky,Los Angeles,3847918.0,219625.0,$100k - $200k
Lomita,-118.28,33.78,1915.0,20.0,3.2011,169100.0,2233.0,591.0,558.0,<1H OCEAN,91.54,77.0,40.0,12.66,scattered clouds,Los Angeles,3847918.0,219625.0,$100k - $200k
Lomita,-118.29,33.79,2855.0,10.0,2.0,165400.0,3708.0,1016.0,948.0,<1H OCEAN,91.54,77.0,40.0,12.66,scattered clouds,Los Angeles,3847918.0,219625.0,$100k - $200k
Lomita,-118.29,33.79,951.0,16.0,3.3427,154200.0,1867.0,571.0,498.0,<1H OCEAN,91.54,77.0,40.0,12.66,scattered clouds,Los Angeles,3847918.0,219625.0,$100k - $200k
Lomita,-118.3,33.79,1180.0,21.0,2.5,157500.0,1068.0,283.0,274.0,<1H OCEAN,91.54,77.0,40.0,12.66,scattered clouds,Los Angeles,3847918.0,219625.0,$100k - $200k
