City,Longitude,Lattitude,Population,Median Age,Median Income,Median House Value,Total Rooms,Bedrooms,Households,Ocean Proximity
Eureka,-124.19,40.78,640.0,37.0,1.8242,70000.0,1371.0,319.0,260.0,NEAR OCEAN
Eureka,-124.18,40.79,883.0,39.0,1.745,70500.0,1836.0,352.0,337.0,NEAR OCEAN
Eureka,-124.18,40.79,788.0,40.0,1.4668,64600.0,1398.0,311.0,279.0,NEAR OCEAN
Eureka,-124.17,40.79,1169.0,43.0,1.9688,70500.0,2285.0,479.0,482.0,NEAR OCEAN
Eureka,-124.16,40.78,932.0,43.0,2.9038,82000.0,2241.0,446.0,395.0,NEAR OCEAN
Eureka,-124.16,40.77,1053.0,35.0,2.8529,85600.0,2141.0,438.0,434.0,NEAR OCEAN
Eureka,-124.17,40.77,990.0,30.0,2.2227,81300.0,1895.0,366.0,359.0,NEAR OCEAN
Eureka,-124.18,40.78,867.0,37.0,2.5536,70200.0,1453.0,293.0,310.0,NEAR OCEAN
Eureka,-124.18,40.78,656.0,33.0,2.5096,72200.0,1076.0,222.0,236.0,NEAR OCEAN
Eureka,-124.18,40.78,950.0,34.0,2.1607,67000.0,1592.0,364.0,317.0,NEAR OCEAN
Eureka,-124.17,40.75,951.0,13.0,4.8516,116100.0,2171.0,339.0,353.0,NEAR OCEAN
Eureka,-124.17,40.76,992.0,26.0,2.8056,82800.0,1776.0,361.0,380.0,NEAR OCEAN
Eureka,-124.19,40.77,1367.0,30.0,2.442,69000.0,2975.0,634.0,583.0,NEAR OCEAN
Eureka,-124.15,40.81,235.0,50.0,1.75,67500.0,340.0,74.0,83.0,NEAR OCEAN
Eureka,-124.14,40.8,872.0,32.0,2.5,72600.0,1373.0,312.0,306.0,NEAR OCEAN
Eureka,-124.15,40.8,765.0,47.0,1.755,74100.0,1486.0,335.0,329.0,NEAR OCEAN
Eureka,-124.16,40.8,908.0,52.0,1.6111,74700.0,2167.0,480.0,451.0,NEAR OCEAN
Eureka,-124.16,40.8,952.0,52.0,1.1386,74100.0,1703.0,500.0,435.0,NEAR OCEAN
Eureka,-124.14,40.79,873.0,38.0,2.4896,81000.0,1552.0,290.0,291.0,NEAR OCEAN
Eureka,-124.15,40.78,911.0,41.0,3.1711,104200.0,2127.0,358.0,349.0,NEAR OCEAN
Eureka,-124.16,40.78,791.0,46.0,3.8,81800.0,1975.0,346.0,349.0,NEAR OCEAN
Eureka,-124.16,40.79,1206.0,46.0,2.1135,90600.0,3042.0,597.0,541.0,NEAR OCEAN
Eureka,-124.15,40.79,1263.0,37.0,3.0216,86400.0,2692.0,488.0,486.0,NEAR OCEAN
Eureka,-124.14,40.78,982.0,35.0,3.4219,92800.0,2426.0,423.0,432.0,NEAR OCEAN
Eureka,-124.14,40.77,1407.0,27.0,2.9143,99600.0,3046.0,605.0,571.0,NEAR OCEAN
Eureka,-124.15,40.76,1388.0,24.0,3.375,100600.0,2858.0,511.0,512.0,NEAR OCEAN
Eureka,-124.15,40.78,829.0,36.0,3.3984,90000.0,2112.0,374.0,368.0,NEAR OCEAN
Eureka,-124.11,40.81,425.0,23.0,2.5536,96100.0,959.0,212.0,175.0,NEAR OCEAN
Eureka,-124.13,40.78,1056.0,34.0,2.1101,86900.0,2142.0,420.0,382.0,NEAR OCEAN
Eureka,-124.13,40.8,1259.0,31.0,2.2478,81100.0,2152.0,462.0,420.0,NEAR OCEAN
Eureka,-124.13,40.79,1130.0,29.0,2.8833,83000.0,2474.0,453.0,427.0,NEAR OCEAN
Eureka,-124.13,40.79,855.0,32.0,3.5833,92800.0,2017.0,359.0,346.0,NEAR OCEAN
Arcata,-124.05,40.85,1005.0,31.0,3.5156,143000.0,2414.0,428.0,401.0,NEAR OCEAN
Arcata,-124.02,40.8,1198.0,22.0,3.9792,133900.0,2588.0,435.0,442.0,<1H OCEAN
Arcata,-124.08,40.86,805.0,18.0,1.1157,150000.0,1287.0,484.0,502.0,NEAR OCEAN
Arcata,-124.09,40.86,794.0,25.0,1.1742,75000.0,1322.0,387.0,379.0,NEAR OCEAN
Arcata,-124.09,40.87,398.0,44.0,1.1576,87500.0,692.0,206.0,211.0,NEAR OCEAN
Arcata,-124.07,40.87,796.0,47.0,2.2138,99200.0,1765.0,326.0,333.0,NEAR OCEAN
Arcata,-124.08,40.87,990.0,29.0,1.1479,101100.0,1710.0,469.0,425.0,NEAR OCEAN
Arcata,-124.09,40.88,420.0,50.0,2.2188,105800.0,921.0,187.0,187.0,NEAR OCEAN
Arcata,-124.07,40.87,780.0,31.0,0.7684,153100.0,334.0,134.0,130.0,NEAR OCEAN
Arcata,-124.15,40.88,1165.0,33.0,1.725,57500.0,2235.0,506.0,441.0,NEAR OCEAN
Arcata,-124.1,40.88,1581.0,35.0,2.0657,81100.0,2987.0,578.0,585.0,NEAR OCEAN
Arcata,-124.09,40.88,1052.0,31.0,1.5326,74100.0,1982.0,495.0,467.0,NEAR OCEAN
Arcata,-124.09,40.88,1353.0,26.0,2.4321,82100.0,2683.0,555.0,526.0,NEAR OCEAN
Arcata,-124.1,40.9,1948.0,18.0,2.7321,92600.0,4032.0,798.0,775.0,NEAR OCEAN
Eureka,-124.23,40.81,544.0,52.0,3.3462,50800.0,1112.0,209.0,172.0,NEAR OCEAN
Arcata,-124.06,40.88,1603.0,12.0,2.5667,139500.0,2087.0,424.0,438.0,NEAR OCEAN
Arcata,-123.74,40.66,983.0,25.0,3.0469,136000.0,2395.0,431.0,375.0,<1H OCEAN
Arcata,-124.08,40.91,1381.0,13.0,1.6667,78800.0,2522.0,719.0,628.0,NEAR OCEAN
Arcata,-123.76,41.03,1058.0,24.0,2.0644,79800.0,2386.0,565.0,414.0,<1H OCEAN
Arcata,-123.85,41.32,425.0,31.0,1.0486,36700.0,938.0,238.0,157.0,<1H OCEAN
Arcata,-123.72,41.09,1166.0,19.0,1.8208,50000.0,1970.0,431.0,363.0,<1H OCEAN
Arcata,-123.63,41.11,1033.0,19.0,1.4911,59200.0,1797.0,384.0,327.0,<1H OCEAN
Arcata,-123.66,41.3,686.0,22.0,1.8065,62700.0,1580.0,372.0,264.0,<1H OCEAN
Arcata,-123.52,41.01,517.0,17.0,2.1542,83800.0,1564.0,345.0,222.0,INLAND
Arcata,-124.08,41.36,509.0,29.0,2.0156,62800.0,1029.0,239.0,196.0,NEAR OCEAN
Arcata,-124.06,41.13,1384.0,22.0,2.4708,119400.0,3263.0,799.0,578.0,NEAR OCEAN
Arcata,-124.14,41.06,421.0,32.0,3.0208,143400.0,1020.0,215.0,198.0,NEAR OCEAN
Arcata,-124.1,41.04,890.0,26.0,1.9741,97900.0,1633.0,380.0,370.0,NEAR OCEAN
Arcata,-124.01,40.97,943.0,21.0,3.538,102700.0,1513.0,319.0,301.0,<1H OCEAN
Arcata,-124.01,40.89,811.0,28.0,2.4559,75600.0,1470.0,336.0,314.0,<1H OCEAN
Arcata,-123.98,40.88,844.0,41.0,2.6923,84200.0,1719.0,372.0,336.0,<1H OCEAN
Arcata,-123.88,40.93,519.0,28.0,3.2891,106300.0,1272.0,259.0,220.0,<1H OCEAN
Arcata,-124.16,41.02,1060.0,23.0,2.1726,75500.0,1672.0,385.0,390.0,NEAR OCEAN
Arcata,-124.08,40.99,1554.0,18.0,2.6847,111300.0,3297.0,662.0,578.0,NEAR OCEAN
Arcata,-124.16,40.95,529.0,20.0,3.1406,96000.0,1075.0,214.0,196.0,NEAR OCEAN
Arcata,-124.11,40.95,866.0,19.0,2.96,81700.0,1734.0,365.0,342.0,NEAR OCEAN
Arcata,-124.09,40.95,1248.0,18.0,2.5893,99600.0,2250.0,484.0,472.0,NEAR OCEAN
Arcata,-124.11,40.93,1298.0,25.0,3.5076,73600.0,2392.0,474.0,461.0,NEAR OCEAN
Arcata,-124.11,40.93,948.0,17.0,2.7639,90200.0,1661.0,329.0,357.0,NEAR OCEAN
Arcata,-124.08,40.94,941.0,18.0,2.3147,70100.0,1550.0,345.0,335.0,NEAR OCEAN
Arcata,-124.09,40.92,1153.0,12.0,2.8182,126900.0,2497.0,491.0,462.0,NEAR OCEAN
Arcata,-124.05,40.94,516.0,14.0,5.0329,165600.0,1452.0,217.0,181.0,NEAR OCEAN
Arcata,-124.1,40.95,823.0,17.0,1.8993,78400.0,1485.0,345.0,316.0,NEAR OCEAN
Arcata,-124.07,40.81,1019.0,23.0,2.9911,119700.0,2103.0,411.0,387.0,NEAR OCEAN
Arcata,-124.02,40.72,1658.0,28.0,3.8095,119900.0,3513.0,634.0,598.0,<1H OCEAN
Eureka,-124.1,40.73,334.0,33.0,3.9659,111800.0,644.0,129.0,121.0,NEAR OCEAN
Eureka,-124.17,40.74,873.0,17.0,4.0357,128900.0,2026.0,338.0,313.0,NEAR OCEAN
Eureka,-124.14,40.72,1375.0,18.0,2.8446,100500.0,2581.0,499.0,503.0,NEAR OCEAN
Fortuna,-124.14,40.67,320.0,23.0,4.2054,130600.0,580.0,117.0,109.0,NEAR OCEAN
Eureka,-124.19,40.73,2907.0,21.0,3.5363,90100.0,5694.0,1056.0,972.0,NEAR OCEAN
Eureka,-124.21,40.75,620.0,32.0,1.6528,58100.0,1218.0,331.0,268.0,NEAR OCEAN
Fortuna,-124.27,40.69,1194.0,36.0,2.5179,79000.0,2349.0,528.0,465.0,NEAR OCEAN
Fortuna,-124.18,40.62,480.0,35.0,3.0536,107000.0,952.0,178.0,179.0,NEAR OCEAN
Fortuna,-124.17,40.62,706.0,32.0,2.8958,86400.0,1595.0,309.0,277.0,NEAR OCEAN
Fortuna,-124.13,40.62,910.0,43.0,2.5804,92100.0,2131.0,399.0,389.0,NEAR OCEAN
Fortuna,-124.16,40.6,642.0,39.0,2.4519,85100.0,1322.0,283.0,292.0,NEAR OCEAN
Fortuna,-124.15,40.59,539.0,39.0,2.0938,79600.0,1186.0,238.0,212.0,NEAR OCEAN
Fortuna,-124.14,40.6,521.0,27.0,4.025,128100.0,1148.0,206.0,219.0,NEAR OCEAN
Fortuna,-124.14,40.59,826.0,22.0,1.5625,66800.0,1665.0,405.0,382.0,NEAR OCEAN
Fortuna,-124.14,40.59,1544.0,17.0,2.178,76800.0,2985.0,610.0,584.0,NEAR OCEAN
Fortuna,-124.05,40.59,937.0,32.0,3.4408,95200.0,1878.0,340.0,353.0,<1H OCEAN
Fortuna,-124.09,40.55,1370.0,24.0,2.7644,97300.0,2978.0,553.0,480.0,<1H OCEAN
Fortuna,-123.96,40.57,883.0,31.0,2.3167,92600.0,1854.0,365.0,310.0,<1H OCEAN
Fortuna,-123.73,40.48,746.0,25.0,1.7153,77100.0,2015.0,524.0,251.0,INLAND
Fortuna,-124.14,40.58,891.0,25.0,2.6987,92500.0,1899.0,357.0,355.0,<1H OCEAN
Fortuna,-124.14,40.57,1314.0,29.0,2.1354,75100.0,2864.0,600.0,562.0,<1H OCEAN
Fortuna,-124.11,40.57,573.0,33.0,2.4896,74100.0,1348.0,234.0,236.0,<1H OCEAN
Fortuna,-124.1,40.5,996.0,30.0,2.2357,72300.0,1927.0,393.0,374.0,<1H OCEAN
Fortuna,-124.1,40.5,1300.0,42.0,1.7574,57500.0,2380.0,553.0,504.0,<1H OCEAN
Fortuna,-124.09,40.44,1041.0,38.0,2.3947,70500.0,2220.0,426.0,401.0,<1H OCEAN
Fortuna,-124.1,40.47,965.0,52.0,3.5345,55000.0,1196.0,236.0,265.0,<1H OCEAN
Fortuna,-124.03,40.45,443.0,34.0,2.6094,71300.0,1006.0,213.0,158.0,<1H OCEAN
Fortuna,-124.26,40.58,907.0,52.0,2.3571,111400.0,2217.0,394.0,369.0,NEAR OCEAN
Fortuna,-124.23,40.54,1152.0,52.0,3.0806,106700.0,2694.0,453.0,435.0,NEAR OCEAN
Fortuna,-124.35,40.54,806.0,52.0,3.0147,94600.0,1820.0,300.0,270.0,NEAR OCEAN
Fortuna,-124.25,40.28,434.0,32.0,1.9417,76100.0,1430.0,419.0,187.0,NEAR OCEAN
Fortuna,-124.08,40.06,393.0,17.0,2.625,135600.0,1319.0,267.0,163.0,NEAR OCEAN
Fortuna,-124.0,40.22,816.0,16.0,1.319,70700.0,2088.0,535.0,326.0,<1H OCEAN
Fortuna,-123.84,40.28,1093.0,28.0,2.0962,74000.0,2809.0,605.0,438.0,<1H OCEAN
Fortuna,-123.68,40.24,917.0,31.0,1.725,54300.0,1852.0,452.0,359.0,<1H OCEAN
Fortuna,-123.82,40.16,1184.0,19.0,1.2227,76800.0,2283.0,634.0,453.0,<1H OCEAN
Fortuna,-123.82,40.12,1221.0,33.0,2.087,82400.0,2985.0,591.0,486.0,<1H OCEAN
Fortuna,-123.75,40.11,900.0,35.0,1.9625,101500.0,2052.0,477.0,402.0,<1H OCEAN
Fortuna,-123.78,40.05,899.0,17.0,2.1864,101900.0,2019.0,496.0,347.0,<1H OCEAN
Brawley,-115.52,33.12,784.0,38.0,1.8793,60800.0,1327.0,262.0,231.0,INLAND
Brawley,-115.52,33.13,1006.0,18.0,2.163,53400.0,1109.0,283.0,253.0,INLAND
Brawley,-115.51,33.12,890.0,21.0,2.101,46700.0,1024.0,218.0,232.0,INLAND
Brawley,-115.46,33.19,777.0,33.0,1.0,40000.0,1234.0,373.0,298.0,INLAND
Brawley,-115.51,33.24,1069.0,32.0,1.6552,43300.0,1995.0,523.0,410.0,INLAND
Brawley,-115.6,33.2,390.0,37.0,2.4511,72500.0,709.0,187.0,142.0,INLAND
Brawley,-115.73,33.09,258.0,27.0,2.9,87500.0,452.0,103.0,61.0,INLAND
Brawley,-115.62,33.04,745.0,17.0,2.0463,61200.0,1009.0,231.0,217.0,INLAND
Brawley,-115.62,33.04,766.0,20.0,2.2969,62000.0,1121.0,244.0,230.0,INLAND
Brawley,-115.6,33.04,152.0,31.0,3.3472,91700.0,314.0,61.0,56.0,INLAND
Brawley,-115.41,32.99,684.0,29.0,3.4038,107800.0,1141.0,220.0,194.0,INLAND
Brawley,-115.59,32.96,473.0,17.0,3.1979,113500.0,841.0,146.0,154.0,INLAND
Brawley,-115.52,32.98,1307.0,32.0,1.4583,58600.0,1615.0,382.0,345.0,INLAND
Brawley,-115.52,32.98,1244.0,21.0,2.2054,66400.0,1302.0,327.0,316.0,INLAND
Brawley,-115.53,32.99,2082.0,25.0,1.7159,62200.0,2578.0,634.0,565.0,INLAND
Brawley,-115.51,32.99,1104.0,20.0,1.9088,63700.0,1402.0,287.0,317.0,INLAND
Brawley,-115.54,32.99,1148.0,23.0,1.5372,69400.0,1459.0,373.0,388.0,INLAND
Brawley,-115.54,32.98,1121.0,27.0,1.9464,60600.0,1513.0,395.0,381.0,INLAND
Brawley,-115.54,32.99,911.0,17.0,4.3523,96000.0,1697.0,268.0,254.0,INLAND
Brawley,-115.55,32.98,1447.0,24.0,3.2593,80800.0,2565.0,530.0,473.0,INLAND
Brawley,-115.54,32.97,1188.0,41.0,3.0091,70800.0,2429.0,454.0,430.0,INLAND
Brawley,-115.53,32.97,933.0,35.0,2.4063,70700.0,1583.0,340.0,318.0,INLAND
Brawley,-115.55,32.98,952.0,33.0,5.4349,143000.0,2266.0,365.0,360.0,INLAND
Brawley,-115.56,32.96,1164.0,21.0,3.8177,107200.0,2164.0,480.0,421.0,INLAND
Brawley,-115.53,32.97,1568.0,34.0,1.5217,60300.0,2231.0,545.0,510.0,INLAND
Brawley,-115.52,32.97,1416.0,24.0,1.975,66400.0,1617.0,366.0,401.0,INLAND
Brawley,-115.52,32.97,1376.0,10.0,1.9911,67500.0,1879.0,387.0,337.0,INLAND
Mexicali,-115.32,32.82,327.0,34.0,3.6528,100000.0,591.0,139.0,89.0,INLAND
Mexicali,-115.39,32.76,481.0,16.0,6.2558,146300.0,1136.0,196.0,185.0,INLAND
Imperial,-115.4,32.86,649.0,19.0,3.3182,113800.0,1087.0,171.0,173.0,INLAND
Calexico,-115.37,32.81,866.0,23.0,2.3594,74300.0,1458.0,294.0,275.0,INLAND
Calexico,-115.37,32.82,867.0,14.0,1.9375,80900.0,1276.0,270.0,261.0,INLAND
Calexico,-115.37,32.82,1130.0,30.0,3.5735,71100.0,1602.0,322.0,335.0,INLAND
Calexico,-115.38,32.82,1175.0,38.0,1.9939,65800.0,1892.0,394.0,374.0,INLAND
Calexico,-115.38,32.81,950.0,35.0,1.8958,67500.0,1263.0,262.0,241.0,INLAND
Calexico,-115.37,32.81,623.0,32.0,1.7604,68600.0,741.0,191.0,169.0,INLAND
Imperial,-115.57,32.85,825.0,33.0,3.2396,62300.0,1365.0,269.0,250.0,INLAND
Imperial,-115.57,32.85,728.0,17.0,1.7411,63500.0,1039.0,256.0,246.0,INLAND
Imperial,-115.57,32.84,804.0,29.0,1.9531,61100.0,1207.0,301.0,288.0,INLAND
Imperial,-115.57,32.83,959.0,31.0,3.5282,67500.0,1494.0,289.0,284.0,INLAND
Imperial,-115.59,32.85,862.0,20.0,4.875,90800.0,1608.0,274.0,248.0,INLAND
Imperial,-115.6,32.87,1005.0,3.0,4.1293,83200.0,1629.0,317.0,312.0,INLAND
Imperial,-115.49,32.87,457.0,19.0,3.3583,102800.0,541.0,104.0,106.0,INLAND
El Centro,-115.64,32.8,569.0,23.0,3.1667,125000.0,1228.0,235.0,235.0,INLAND
El Centro,-115.69,32.79,1161.0,18.0,2.1792,55200.0,1564.0,340.0,343.0,INLAND
El Centro,-115.73,32.8,206.0,44.0,2.2083,93800.0,472.0,81.0,57.0,INLAND
El Centro,-115.72,32.75,123.0,16.0,2.0938,87500.0,348.0,99.0,54.0,INLAND
El Centro,-115.64,32.75,198.0,19.0,1.625,112500.0,377.0,69.0,55.0,INLAND
El Centro,-115.58,32.81,458.0,5.0,4.475,96300.0,805.0,143.0,143.0,INLAND
El Centro,-115.55,32.82,1013.0,34.0,2.5664,67500.0,1540.0,316.0,274.0,INLAND
El Centro,-115.58,32.81,533.0,10.0,3.6597,87500.0,1088.0,203.0,201.0,INLAND
El Centro,-115.57,32.8,1595.0,17.0,1.7188,69900.0,1492.0,426.0,428.0,INLAND
El Centro,-115.57,32.8,961.0,16.0,1.1853,72600.0,1307.0,359.0,327.0,INLAND
El Centro,-115.57,32.8,1184.0,16.0,1.875,93800.0,2276.0,594.0,513.0,INLAND
El Centro,-115.48,32.8,805.0,21.0,2.6172,88500.0,1260.0,246.0,239.0,INLAND
El Centro,-115.52,32.77,1166.0,18.0,2.2417,79200.0,1715.0,337.0,333.0,INLAND
Calexico,-115.53,32.73,1453.0,14.0,1.735,61200.0,1527.0,325.0,332.0,INLAND
Calexico,-115.52,32.73,1113.0,17.0,2.3571,63100.0,1190.0,275.0,258.0,INLAND
Calexico,-115.5,32.75,822.0,13.0,3.4107,142500.0,330.0,72.0,64.0,INLAND
El Centro,-115.55,32.8,580.0,23.0,2.1136,61000.0,666.0,142.0,160.0,INLAND
El Centro,-115.55,32.79,692.0,22.0,1.2083,53600.0,565.0,162.0,141.0,INLAND
El Centro,-115.54,32.79,733.0,30.0,1.6607,56100.0,752.0,194.0,186.0,INLAND
El Centro,-115.54,32.79,1370.0,23.0,1.275,60400.0,1712.0,403.0,377.0,INLAND
El Centro,-115.55,32.79,697.0,23.0,1.6351,59600.0,1004.0,221.0,201.0,INLAND
El Centro,-115.57,32.8,1066.0,33.0,4.5714,68600.0,1192.0,213.0,211.0,INLAND
El Centro,-115.56,32.8,1193.0,25.0,2.1979,63900.0,1311.0,375.0,351.0,INLAND
El Centro,-115.56,32.8,1335.0,28.0,1.5987,59400.0,1672.0,416.0,397.0,INLAND
El Centro,-115.56,32.8,1024.0,15.0,1.3882,69400.0,1171.0,328.0,298.0,INLAND
El Centro,-115.56,32.79,1377.0,18.0,1.3373,58300.0,1178.0,438.0,429.0,INLAND
El Centro,-115.56,32.78,1627.0,34.0,3.2083,76200.0,2856.0,555.0,522.0,INLAND
El Centro,-115.56,32.79,2283.0,20.0,1.1707,62500.0,2372.0,835.0,767.0,INLAND
El Centro,-115.57,32.79,864.0,50.0,1.6667,68100.0,1291.0,277.0,274.0,INLAND
El Centro,-115.56,32.78,1583.0,46.0,3.0603,70800.0,2511.0,490.0,469.0,INLAND
El Centro,-115.56,32.78,615.0,35.0,4.6154,86200.0,1185.0,202.0,191.0,INLAND
El Centro,-115.57,32.78,1135.0,25.0,5.128,99600.0,2007.0,301.0,332.0,INLAND
El Centro,-115.56,32.78,848.0,29.0,3.1597,76200.0,1568.0,283.0,245.0,INLAND
El Centro,-115.55,32.78,1767.0,5.0,2.8025,84300.0,2652.0,606.0,536.0,INLAND
El Centro,-115.58,32.78,1416.0,5.0,5.7843,110100.0,2494.0,414.0,421.0,INLAND
El Centro,-115.59,32.79,1000.0,8.0,6.3814,159900.0,2183.0,307.0,287.0,INLAND
El Centro,-115.58,32.79,762.0,14.0,1.6635,64400.0,1687.0,507.0,451.0,INLAND
El Centro,-115.57,32.79,621.0,34.0,3.6042,73600.0,1152.0,208.0,208.0,INLAND
El Centro,-115.57,32.78,1173.0,29.0,4.0375,86400.0,2321.0,367.0,360.0,INLAND
El Centro,-115.57,32.78,871.0,20.0,6.2715,97200.0,1534.0,235.0,222.0,INLAND
El Centro,-115.57,32.78,803.0,15.0,4.3021,87500.0,1413.0,279.0,277.0,INLAND
El Centro,-115.56,32.76,653.0,15.0,4.4821,140300.0,1278.0,217.0,185.0,INLAND
Calexico,-115.59,32.69,649.0,30.0,2.5769,94400.0,935.0,177.0,148.0,INLAND
Calexico,-115.49,32.69,1691.0,17.0,1.899,64000.0,1960.0,389.0,356.0,INLAND
Mexicali,-115.4,32.7,531.0,19.0,1.6838,95800.0,583.0,113.0,134.0,INLAND
Calexico,-115.49,32.67,2185.0,25.0,1.375,70100.0,2322.0,573.0,602.0,INLAND
Calexico,-115.49,32.67,1083.0,24.0,1.4828,73100.0,1266.0,275.0,298.0,INLAND
Calexico,-115.48,32.68,2097.0,15.0,2.3319,91200.0,3414.0,666.0,622.0,INLAND
Calexico,-115.5,32.68,3565.0,18.0,1.5931,88400.0,3631.0,913.0,924.0,INLAND
Calexico,-115.5,32.67,1694.0,35.0,2.1776,75500.0,2159.0,492.0,475.0,INLAND
Calexico,-115.49,32.67,1302.0,29.0,1.1311,84700.0,1523.0,440.0,393.0,INLAND
Calexico,-115.51,32.68,2644.0,11.0,2.625,72700.0,2872.0,610.0,581.0,INLAND
Calexico,-115.52,32.67,2807.0,6.0,2.0625,67700.0,2804.0,581.0,594.0,INLAND
Coachella,-116.05,33.33,135.0,17.0,1.7292,81300.0,290.0,94.0,57.0,INLAND
Brawley,-116.0,33.19,81.0,16.0,1.2639,51300.0,245.0,57.0,33.0,INLAND
Imperial,-115.88,32.93,51.0,15.0,4.0208,32500.0,208.0,49.0,20.0,INLAND
El Centro,-116.0,32.74,329.0,26.0,1.4338,43900.0,1134.0,280.0,158.0,INLAND
Progreso,-115.9,32.69,98.0,18.0,1.5417,57500.0,414.0,86.0,54.0,INLAND
Coachella,-116.01,33.41,659.0,20.0,2.8684,62800.0,1996.0,515.0,295.0,INLAND
Coachella,-115.99,33.4,515.0,15.0,2.0109,54300.0,1945.0,536.0,273.0,INLAND
Coachella,-115.94,33.38,41.0,5.0,2.7,58800.0,186.0,43.0,21.0,INLAND
Coachella,-115.98,33.32,63.0,8.0,1.4688,53800.0,240.0,46.0,24.0,INLAND
Coachella,-115.91,33.36,160.0,15.0,0.922,67500.0,459.0,95.0,73.0,INLAND
Coachella,-115.9,33.34,329.0,19.0,1.7857,62800.0,1210.0,248.0,155.0,INLAND
Coachella,-115.96,33.3,112.0,27.0,1.125,54400.0,322.0,81.0,57.0,INLAND
Coachella,-115.95,33.28,37.0,12.0,1.8958,53800.0,99.0,25.0,17.0,INLAND
Brawley,-115.8,33.26,30.0,2.0,5.3374,47500.0,96.0,18.0,16.0,INLAND
Blythe,-114.73,33.43,227.0,24.0,0.8964,59200.0,796.0,243.0,139.0,INLAND
Algodones,-114.98,33.07,374.0,18.0,3.1607,57500.0,1183.0,363.0,127.0,INLAND
Brawley,-115.73,33.36,476.0,19.0,1.7727,50000.0,749.0,238.0,169.0,INLAND
Brawley,-115.73,33.35,338.0,23.0,1.2132,30000.0,1586.0,448.0,182.0,INLAND
Yuma,-114.65,32.79,64.0,21.0,0.8571,25000.0,44.0,33.0,27.0,INLAND
Yuma,-114.55,32.8,1431.0,19.0,1.275,56100.0,2570.0,820.0,608.0,INLAND
Yuma,-114.63,32.76,949.0,15.0,0.8585,45000.0,1448.0,378.0,300.0,INLAND
Yuma,-114.66,32.74,775.0,17.0,1.2049,44000.0,1388.0,386.0,320.0,INLAND
Orange Cove,-118.18,37.35,1501.0,16.0,2.1212,108300.0,3806.0,794.0,714.0,INLAND
Orange Cove,-118.43,37.4,1225.0,19.0,4.1576,141500.0,2460.0,405.0,425.0,INLAND
Orange Cove,-118.6,37.39,1134.0,19.0,3.2132,166000.0,2682.0,518.0,399.0,INLAND
Orange Cove,-118.45,37.25,721.0,20.0,3.0817,118800.0,1468.0,283.0,270.0,INLAND
Orange Cove,-118.45,37.37,1385.0,26.0,4.337,139700.0,3135.0,524.0,523.0,INLAND
Orange Cove,-118.42,37.35,1413.0,21.0,4.375,180400.0,3302.0,557.0,520.0,INLAND
Orange Cove,-118.42,37.36,1425.0,18.0,1.7388,54400.0,2281.0,520.0,465.0,INLAND
Orange Cove,-118.4,37.36,1172.0,34.0,1.9722,116100.0,2465.0,619.0,575.0,INLAND
Orange Cove,-118.39,37.37,1477.0,25.0,1.8325,105800.0,3295.0,824.0,770.0,INLAND
Orange Cove,-118.39,37.36,902.0,38.0,2.3261,98400.0,1813.0,410.0,396.0,INLAND
Orange Cove,-118.3,37.17,1541.0,22.0,2.75,94500.0,3480.0,673.0,636.0,INLAND
Ridgecrest,-117.9,36.95,51.0,19.0,1.7292,137500.0,99.0,26.0,22.0,INLAND
Orange Cove,-118.31,36.94,861.0,35.0,2.325,80600.0,2563.0,530.0,371.0,INLAND
Ridgecrest,-118.05,36.64,896.0,34.0,2.0357,74200.0,2090.0,478.0,426.0,INLAND
Lindsay,-118.18,36.63,1019.0,23.0,2.2574,104700.0,2311.0,487.0,384.0,INLAND
Ridgecrest,-117.69,36.13,632.0,25.0,1.7868,45500.0,1709.0,439.0,292.0,INLAND
Ridgecrest,-117.02,36.4,490.0,19.0,2.1,14999.0,619.0,239.0,164.0,INLAND
Pahrump,-116.22,36.0,436.0,14.0,1.1471,32900.0,1372.0,386.0,213.0,INLAND
Oildale,-119.02,35.42,1124.0,42.0,2.7583,64900.0,2271.0,458.0,447.0,INLAND
Oildale,-119.03,35.42,754.0,45.0,2.5703,62400.0,1628.0,352.0,334.0,INLAND
Oildale,-119.03,35.42,1491.0,38.0,2.6094,67900.0,2952.0,598.0,568.0,INLAND
Oildale,-119.03,35.45,1748.0,14.0,4.3162,87100.0,3520.0,604.0,582.0,INLAND
Oildale,-119.05,35.44,1182.0,5.0,3.0268,77000.0,2133.0,487.0,438.0,INLAND
Oildale,-119.02,35.44,1527.0,29.0,4.0125,84400.0,3415.0,631.0,597.0,INLAND
Oildale,-119.02,35.43,956.0,39.0,3.1736,70700.0,2033.0,370.0,379.0,INLAND
Oildale,-119.02,35.42,520.0,40.0,2.2727,67200.0,1089.0,226.0,218.0,INLAND
Oildale,-119.02,35.42,1021.0,36.0,1.8472,57400.0,2044.0,447.0,374.0,INLAND
Oildale,-119.02,35.42,1015.0,40.0,1.4598,52600.0,1912.0,439.0,413.0,INLAND
Oildale,-119.03,35.42,905.0,42.0,1.6286,54600.0,1705.0,418.0,393.0,INLAND
Oildale,-119.03,35.41,1005.0,41.0,1.7857,54300.0,1808.0,435.0,373.0,INLAND
Oildale,-119.04,35.42,913.0,47.0,1.8403,54700.0,1691.0,402.0,358.0,INLAND
