City,Longitude,latitude,Population,median_age,median_income,median_house_value,total_rooms,Bedrooms,Households,ocean_proximity,max_temp,Humidity,Cloudiness,wind_speed,Description,County,Employees,Establishments
Fountain Valley,-117.94,33.68,1504,26,7.4056,374200,4183,539,520,<1H OCEAN,93.45,63,20,11.5,few clouds,Orange,1191075,71255
Costa Mesa,-117.92,33.67,3148,14,4.2071,430900,6224,1679,1589,<1H OCEAN,91.47,62,20,8.05,few clouds,Orange,1191075,71255
Costa Mesa,-117.93,33.66,702,18,9.6062,414700,2043,250,246,<1H OCEAN,91.47,62,20,8.05,few clouds,Orange,1191075,71255
Costa Mesa,-117.93,33.65,4738,26,3.1483,213000,5831,1546,1477,<1H OCEAN,91.47,62,20,8.05,few clouds,Orange,1191075,71255
Fountain Valley,-117.91,33.69,1289,30,5.2815,229500,2704,426,423,<1H OCEAN,93.45,63,20,11.5,few clouds,Orange,1191075,71255
Costa Mesa,-117.91,33.67,5014,16,3.512,218400,7961,2276,2116,<1H OCEAN,91.47,62,20,8.05,few clouds,Orange,1191075,71255
Costa Mesa,-117.9,33.68,3903,25,4.8359,249200,7060,1159,1139,<1H OCEAN,91.47,62,20,8.05,few clouds,Orange,1191075,71255
Costa Mesa,-117.9,33.67,1333,26,6.1601,266100,2507,393,392,<1H OCEAN,91.47,62,20,8.05,few clouds,Orange,1191075,71255
Costa Mesa,-117.89,33.68,1452,26,5.0853,260300,2905,504,491,<1H OCEAN,91.47,62,20,8.05,few clouds,Orange,1191075,71255
Costa Mesa,-117.9,33.67,311,25,6.6833,275900,639,98,93,<1H OCEAN,91.47,62,20,8.05,few clouds,Orange,1191075,71255
Costa Mesa,-117.91,33.67,1475,32,4.4625,253500,3058,562,569,<1H OCEAN,91.47,62,20,8.05,few clouds,Orange,1191075,71255
Costa Mesa,-117.91,33.66,2681,26,4.0341,243300,5761,1326,1116,<1H OCEAN,91.47,62,20,8.05,few clouds,Orange,1191075,71255
Costa Mesa,-117.91,33.65,1584,14,4.0417,180900,2598,759,703,<1H OCEAN,91.47,62,20,8.05,few clouds,Orange,1191075,71255
Costa Mesa,-117.91,33.66,1099,21,3.225,193800,1708,505,434,<1H OCEAN,91.47,62,20,8.05,few clouds,Orange,1191075,71255
Costa Mesa,-117.9,33.66,1952,22,3.1667,161000,3568,938,938,<1H OCEAN,91.47,62,20,8.05,few clouds,Orange,1191075,71255
Costa Mesa,-117.9,33.66,623,4,6.6369,192600,456,91,84,<1H OCEAN,91.47,62,20,8.05,few clouds,Orange,1191075,71255
Costa Mesa,-117.9,33.69,4071,13,5.422,316600,9947,1675,1582,<1H OCEAN,91.47,62,20,8.05,few clouds,Orange,1191075,71255
Irvine,-117.87,33.69,983,4,3.7174,275000,2337,768,655,<1H OCEAN,95.18,60,20,8.05,few clouds,Orange,1191075,71255
Costa Mesa,-117.89,33.68,2389,8,3.3409,181300,5278,1575,1371,<1H OCEAN,91.47,62,20,8.05,few clouds,Orange,1191075,71255
Santa Ana,-117.88,33.69,2734,20,5.2138,233100,5330,976,1000,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.86,33.71,2246,21,3.152,152800,1795,406,400,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.86,33.71,208,36,3.375,157500,191,42,37,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.87,33.71,1924,16,4.9148,155500,3397,686,621,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.87,33.71,817,13,3.5326,262500,1087,340,342,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.87,33.7,1916,17,4.9153,266400,3216,607,618,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.87,33.7,2266,21,5.0956,246000,3648,654,628,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.88,33.71,1703,27,4.1,184900,1596,297,289,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.88,33.71,1914,30,3.5551,185200,1739,359,369,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.88,33.71,1403,20,3.1742,245000,1738,509,411,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.88,33.7,1464,18,5.4836,225800,2135,373,405,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.88,33.7,2966,17,3.4835,116700,5122,1544,1339,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.88,33.7,249,24,5.3254,240500,534,88,74,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.88,33.7,835,16,3.8029,205400,1505,358,339,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.9,33.72,577,36,3.6875,137500,443,117,115,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Fountain Valley,-117.91,33.72,2839,32,4.5607,182100,2436,504,516,<1H OCEAN,93.45,63,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.9,33.72,3150,33,4.3899,180700,2613,562,543,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.9,33.73,1690,31,3.2639,155200,1171,306,301,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.89,33.72,3872,25,4.65,197800,4343,847,850,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.89,33.72,2493,23,3.6618,183500,2305,538,502,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.88,33.73,1786,32,4.5726,177500,1947,355,332,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.88,33.72,1236,38,3.9844,165300,1421,300,263,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.88,33.72,1593,36,3.89,170000,1910,352,329,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.9,33.71,2592,16,6.1966,260500,4208,630,662,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.89,33.71,1092,23,4.7422,202400,1422,260,263,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Santa Ana,-117.89,33.71,2663,24,4.5814,233300,4365,804,753,<1H OCEAN,95.86,59,20,11.5,few clouds,Orange,1191075,71255
Piedmont,-122.18,37.79,236,39,5.2578,253000,617,95,106,NEAR BAY,87.76,62,20,10.36,few clouds,Alameda,505595,32808
Piedmont,-122.18,37.79,626,41,7.0875,240700,1411,233,214,NEAR BAY,87.76,62,20,10.36,few clouds,Alameda,505595,32808
Piedmont,-122.18,37.79,922,46,3.9712,208100,2109,387,329,NEAR BAY,87.76,62,20,10.36,few clouds,Alameda,505595,32808
Piedmont,-122.19,37.79,582,47,2.9514,198100,1229,243,256,NEAR BAY,87.76,62,20,10.36,few clouds,Alameda,505595,32808
Piedmont,-122.19,37.79,546,50,2.6667,172800,954,217,201,NEAR BAY,87.76,62,20,10.36,few clouds,Alameda,505595,32808
Piedmont,-122.18,37.81,620,37,5.4446,336700,1643,262,266,NEAR BAY,87.76,62,20,10.36,few clouds,Alameda,505595,32808
Piedmont,-122.18,37.8,442,34,6.2838,318200,1355,195,195,NEAR BAY,87.76,62,20,10.36,few clouds,Alameda,505595,32808
Piedmont,-122.18,37.8,955,23,6.7527,285800,2317,336,328,NEAR BAY,87.76,62,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.13,37.77,916,24,7.0712,293000,2459,317,324,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
Moraga,-122.16,37.79,4985,22,5.9849,371000,12842,2048,1967,NEAR BAY,87.1,58,20,12.66,few clouds,Contra Costa,269056,20278
San Leandro,-122.17,37.78,651,42,3.6875,157300,1524,260,267,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.77,1704,30,2.875,135300,3326,746,703,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.78,1085,43,3.4205,136700,1985,440,407,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.78,713,50,3.2984,160700,1642,322,284,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.78,468,49,3.875,140600,893,177,181,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.78,296,52,4.175,144000,653,128,121,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.16,37.77,446,48,4.7708,156300,977,194,180,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.16,37.77,968,45,3.5739,176000,2324,397,384,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.16,37.77,857,39,3.0958,145800,1583,349,316,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.77,912,39,3.3958,141900,1612,342,322,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.77,1360,31,1.871,90700,2424,533,452,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.76,1074,41,1.9356,90600,1594,367,355,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.76,965,47,2.1842,107900,2118,413,382,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.76,933,37,2.2917,107000,1575,358,320,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.76,987,38,2.4333,98200,1764,397,354,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.76,907,50,1.9479,89500,1187,261,246,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.76,447,52,3.9063,93800,754,175,165,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.76,1299,49,1.8407,96700,2308,452,451,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.77,396,27,2.0786,97500,909,236,157,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.77,877,42,2.8125,97300,1180,257,268,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.76,1111,43,1.8913,91200,2018,408,367,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.19,37.76,790,49,1.7056,91400,1368,282,269,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.77,1479,52,2.2768,96200,2744,547,554,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.77,1173,51,3.2552,120100,2107,471,438,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.77,1029,52,2.0556,100000,1748,362,366,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.19,37.76,1030,52,2.4659,94700,2024,391,350,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
Alameda,-122.2,37.76,826,47,1.75,85700,1116,259,279,NEAR BAY,91.31,39,0,8.01,clear sky,Alameda,505595,32808
Alameda,-122.19,37.77,1412,41,2.0469,89300,2036,510,454,NEAR BAY,91.31,39,0,8.01,clear sky,Alameda,505595,32808
Alameda,-122.19,37.77,1132,45,2.7159,101400,1852,393,349,NEAR BAY,91.31,39,0,8.01,clear sky,Alameda,505595,32808
San Leandro,-122.19,37.76,522,41,1.2083,72500,921,207,159,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.19,37.76,630,45,1.925,74100,995,238,237,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
Alameda,-122.2,37.75,531,36,1.5809,70000,606,132,133,NEAR BAY,91.31,39,0,8.01,clear sky,Alameda,505595,32808
Alameda,-122.2,37.76,1925,37,1.4097,84600,2680,736,667,NEAR BAY,91.31,39,0,8.01,clear sky,Alameda,505595,32808
San Leandro,-122.19,37.76,1144,38,0.7683,81800,1493,370,351,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.19,37.75,1481,19,1.3194,81400,2207,565,520,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.19,37.75,435,28,0.8012,81800,856,189,162,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.19,37.76,984,26,1.9479,85800,1293,297,303,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.19,37.74,567,36,1.1765,87100,847,212,159,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.74,380,42,2.3456,83500,541,154,123,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.19,37.73,825,44,2.1538,79700,1066,253,244,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.19,37.74,417,43,2.5139,83400,707,147,155,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.19,37.73,801,45,1.2625,84700,1528,291,287,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.73,646,42,2.9063,80000,909,215,198,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.73,855,43,2.5192,76400,1391,293,285,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.73,435,44,2.1111,79700,548,119,136,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.73,2736,42,2.455,82400,4074,874,780,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.74,1481,41,2.4028,97700,1613,445,414,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.74,327,47,2.15,97200,463,134,137,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.74,494,43,2.4776,101600,818,193,179,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.73,1231,43,2.1587,86500,1473,371,341,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.74,323,35,1.8438,90500,504,126,109,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.74,749,46,3.0298,107600,1026,226,225,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.74,693,46,2.25,84200,769,183,178,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.74,1339,46,2.2467,88900,2103,391,354,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.75,282,45,4.0469,80700,330,76,80,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.75,621,46,1.325,87100,941,218,195,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.75,901,45,2.1731,82000,990,261,260,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.19,37.75,482,36,1.9167,82800,1126,263,150,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.75,652,43,2.069,84600,1036,233,213,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.18,37.75,651,36,1.712,82100,1047,214,166,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.76,999,33,2.5625,89300,1280,307,286,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.75,907,43,1.9821,98300,1587,320,306,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.75,828,41,2.5043,92300,1257,271,230,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.75,763,44,2.3281,88800,1218,248,254,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.75,935,48,1.4375,90000,1751,390,349,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.16,37.76,1437,45,2.5122,95500,2299,514,484,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.16,37.75,1516,38,1.5625,91700,2457,624,482,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.75,597,47,3.1587,100400,998,211,185,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.76,949,40,1.8426,94800,1685,343,342,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.16,37.76,881,46,4.6696,164300,1827,307,302,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.16,37.76,1438,36,2.4598,155500,2781,574,519,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.15,37.76,763,39,6.0749,196900,1823,286,270,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.14,37.77,1297,27,4.8304,279100,2229,365,355,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.14,37.76,545,34,5.5701,252800,1513,231,211,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.13,37.76,1222,26,5.37,275400,3266,491,533,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.12,37.75,808,33,6.86,250000,1809,261,219,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.12,37.75,329,28,7.6923,329800,794,111,109,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.14,37.75,299,36,4.0313,195500,690,105,109,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.14,37.75,579,33,6.8323,255900,1334,200,202,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.13,37.75,137,30,4.975,311100,414,54,50,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.13,37.75,229,36,5.3602,330000,768,93,93,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.13,37.74,1476,41,5,248900,4400,666,648,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.16,37.75,429,46,2.925,142900,954,161,154,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.15,37.75,849,40,3.8913,126300,1445,256,255,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.15,37.75,946,44,3.225,135800,1938,399,331,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.15,37.74,571,41,3.1458,130600,856,178,191,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.16,37.75,1137,24,2.537,107900,1790,454,386,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.16,37.75,378,44,2.5568,111100,617,131,135,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.15,37.74,853,43,3.5083,122000,1383,275,272,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.15,37.74,764,49,3.3125,118000,1325,277,282,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.16,37.75,928,40,1.8235,95200,1227,294,261,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.16,37.75,406,35,3.8047,94300,667,140,133,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.74,824,34,2.2917,92500,1223,281,280,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.17,37.75,835,37,2.4962,91800,1379,287,259,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.16,37.74,826,43,4.0417,109400,1534,300,295,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.16,37.74,567,46,3.4844,129500,1029,181,211,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.16,37.74,355,52,4.1458,143400,771,147,144,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.16,37.74,533,47,2.625,98200,824,223,166,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
San Leandro,-122.16,37.74,609,44,2.0227,103100,1097,239,215,NEAR BAY,92.37,60,20,10.36,few clouds,Alameda,505595,32808
Albany,-122.29,37.9,576,49,3.3333,276800,1283,238,236,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Albany,-122.29,37.9,594,52,5.338,270900,1604,263,286,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Albany,-122.29,37.89,870,52,3.4732,246200,2248,422,377,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Albany,-122.3,37.9,1027,38,3.5125,224200,2263,522,509,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Albany,-122.29,37.89,693,52,3.1375,229100,1571,349,326,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Albany,-122.3,37.89,815,46,2.8036,211600,1520,402,375,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Albany,-122.3,37.9,2420,15,4.5824,256100,5083,1212,1146,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Albany,-122.3,37.89,518,36,3.0208,206300,1077,293,276,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Albany,-122.3,37.89,620,52,4.0875,221300,1248,283,275,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
El Cerrito,-122.33,37.89,551,42,4.5268,207400,1342,291,266,NEAR BAY,84.99,54,40,3.44,scattered clouds,Contra Costa,269056,20278
Albany,-122.34,37.88,2556,37,1.7375,350000,3061,930,924,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Albany,-122.29,37.89,1498,52,3.1795,218200,3171,698,696,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Albany,-122.29,37.88,523,50,3.8672,216700,1211,261,227,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Albany,-122.29,37.89,374,52,5.1675,270600,979,175,153,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Albany,-122.29,37.89,1004,52,5.1696,261400,2269,380,371,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Berkeley,-122.28,37.88,769,52,4.2614,261300,1844,332,334,NEAR BAY,88.09,65,20,10.36,few clouds,Alameda,505595,32808
Albany,-122.29,37.89,940,52,5.0551,232200,2178,421,423,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Berkeley,-122.27,37.9,645,42,5.6228,375400,1650,274,256,NEAR BAY,88.09,65,20,10.36,few clouds,Alameda,505595,32808
Berkeley,-122.26,37.9,705,52,7.8864,357300,1927,279,288,NEAR BAY,88.09,65,20,10.36,few clouds,Alameda,505595,32808
Berkeley,-122.27,37.9,684,52,7.9556,374400,2079,273,275,NEAR BAY,88.09,65,20,10.36,few clouds,Alameda,505595,32808
Berkeley,-122.27,37.9,572,52,6.174,358800,1803,240,236,NEAR BAY,88.09,65,20,10.36,few clouds,Alameda,505595,32808
Berkeley,-122.27,37.9,671,52,6.9414,417500,2041,270,253,NEAR BAY,88.09,65,20,10.36,few clouds,Alameda,505595,32808
Berkeley,-122.27,37.89,975,52,8.8342,430500,3046,373,365,NEAR BAY,88.09,65,20,10.36,few clouds,Alameda,505595,32808
Albany,-122.28,37.9,779,52,7.1754,362900,2318,328,312,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Albany,-122.28,37.9,658,52,10.0825,397000,2003,250,244,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Albany,-122.28,37.9,819,52,4.9083,346800,2261,328,335,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Albany,-122.28,37.89,412,52,5.7912,327100,1225,169,168,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Albany,-122.28,37.89,835,52,4.5893,290100,2315,408,369,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Albany,-122.28,37.89,722,52,5.4171,292000,2070,329,306,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Albany,-122.28,37.89,1085,52,4.125,270900,2616,473,487,NEAR BAY,97.45,38,58,1.99,broken clouds,Alameda,505595,32808
Berkeley,-122.27,37.89,973,52,7.266,371100,2640,366,355,NEAR BAY,88.09,65,20,10.36,few clouds,Alameda,505595,32808
Berkeley,-122.27,37.89,723,52,5.3989,335600,1978,293,272,NEAR BAY,88.09,65,20,10.36,few clouds,Alameda,505595,32808
Berkeley,-122.26,37.9,903,37,7.8336,371300,2220,335,362,NEAR BAY,88.09,65,20,10.36,few clouds,Alameda,505595,32808
Berkeley,-122.25,37.89,356,41,6.1593,344000,1125,195,181,NEAR BAY,88.09,65,20,10.36,few clouds,Alameda,505595,32808
Berkeley,-122.26,37.89,1005,52,6.381,342200,3078,494,462,NEAR BAY,88.09,65,20,10.36,few clouds,Alameda,505595,32808
Berkeley,-122.26,37.89,1205,52,6.6828,370900,3706,531,504,NEAR BAY,88.09,65,20,10.36,few clouds,Alameda,505595,32808
Berkeley,-122.25,37.89,987,37,7.5385,350000,3000,457,450,NEAR BAY,88.09,65,20,10.36,few clouds,Alameda,505595,32808
